Ubigeo,Departamento,Year,Variable,Value
80000,CUSCO,1965,gdp_sqkm,11026.43589
90000,HUANCAVELICA,1965,gdp_sqkm,25870.89787
100000,HUANUCO,1965,gdp_sqkm,15145.5535
110000,ICA,1965,gdp_sqkm,70248.77602
120000,JUNIN,1965,gdp_sqkm,35939.88935
130000,LA LIBERTAD,1965,gdp_sqkm,65176.33096
140000,LAMBAYEQUE,1965,gdp_sqkm,91253.33315
150000,LIMA,1965,gdp_sqkm,632514.572
160000,LORETO,1965,gdp_sqkm,1606.947887
170000,MADRE DE DIOS,1965,gdp_sqkm,1060.418031
180000,MOQUEGUA,1965,gdp_sqkm,12039.49693
190000,PASCO,1965,gdp_sqkm,14506.07935
200000,PIURA,1965,gdp_sqkm,86048.65765
210000,PUNO,1965,gdp_sqkm,13127.94829
220000,SAN MARTIN,1965,gdp_sqkm,7673.950965
230000,TACNA,1965,gdp_sqkm,42968.93516
240000,TUMBES,1965,gdp_sqkm,28585.84128
250000,UCAYALI,1965,gdp_sqkm,2746.18638
10000,AMAZONAS,1966,gdp_sqkm,5938.907949
20000,ANCASH,1966,gdp_sqkm,50896.27975
30000,APURIMAC,1966,gdp_sqkm,18550.77027
40000,AREQUIPA,1966,gdp_sqkm,26508.91632
50000,AYACUCHO,1966,gdp_sqkm,13135.88103
60000,CAJAMARCA,1966,gdp_sqkm,24858.17191
80000,CUSCO,1966,gdp_sqkm,11603.24748
90000,HUANCAVELICA,1966,gdp_sqkm,27287.56834
100000,HUANUCO,1966,gdp_sqkm,16016.98808
110000,ICA,1966,gdp_sqkm,75087.85286
120000,JUNIN,1966,gdp_sqkm,38662.25695
130000,LA LIBERTAD,1966,gdp_sqkm,70359.87774
140000,LAMBAYEQUE,1966,gdp_sqkm,98534.61195
150000,LIMA,1966,gdp_sqkm,694525.7018
160000,LORETO,1966,gdp_sqkm,1712.581584
170000,MADRE DE DIOS,1966,gdp_sqkm,1106.729259
180000,MOQUEGUA,1966,gdp_sqkm,13013.9546
190000,PASCO,1966,gdp_sqkm,15406.905
200000,PIURA,1966,gdp_sqkm,87174.53346
210000,PUNO,1966,gdp_sqkm,13987.60831
220000,SAN MARTIN,1966,gdp_sqkm,7985.591936
230000,TACNA,1966,gdp_sqkm,46144.15644
240000,TUMBES,1966,gdp_sqkm,30586.91228
250000,UCAYALI,1966,gdp_sqkm,2951.369701
10000,AMAZONAS,1967,gdp_sqkm,6001.890899
20000,ANCASH,1967,gdp_sqkm,52865.77248
30000,APURIMAC,1967,gdp_sqkm,18416.05414
40000,AREQUIPA,1967,gdp_sqkm,27398.77213
50000,AYACUCHO,1967,gdp_sqkm,13545.811
60000,CAJAMARCA,1967,gdp_sqkm,25349.97695
80000,CUSCO,1967,gdp_sqkm,11755.06768
90000,HUANCAVELICA,1967,gdp_sqkm,27763.58733
100000,HUANUCO,1967,gdp_sqkm,16269.89996
110000,ICA,1967,gdp_sqkm,75516.14582
120000,JUNIN,1967,gdp_sqkm,39184.90844
130000,LA LIBERTAD,1967,gdp_sqkm,73293.82725
140000,LAMBAYEQUE,1967,gdp_sqkm,102327.6086
150000,LIMA,1967,gdp_sqkm,727688.9146
160000,LORETO,1967,gdp_sqkm,1754.790013
170000,MADRE DE DIOS,1967,gdp_sqkm,1111.910298
180000,MOQUEGUA,1967,gdp_sqkm,13636.81431
190000,PASCO,1967,gdp_sqkm,15134.39578
200000,PIURA,1967,gdp_sqkm,93254.49686
210000,PUNO,1967,gdp_sqkm,14424.90814
220000,SAN MARTIN,1967,gdp_sqkm,8049.281797
230000,TACNA,1967,gdp_sqkm,46030.07142
240000,TUMBES,1967,gdp_sqkm,31793.72389
250000,UCAYALI,1967,gdp_sqkm,3114.312403
10000,AMAZONAS,1968,gdp_sqkm,5875.604873
20000,ANCASH,1968,gdp_sqkm,51072.48887
30000,APURIMAC,1968,gdp_sqkm,17800.76274
40000,AREQUIPA,1968,gdp_sqkm,27059.08708
50000,AYACUCHO,1968,gdp_sqkm,13471.90904
60000,CAJAMARCA,1968,gdp_sqkm,24868.83519
80000,CUSCO,1968,gdp_sqkm,11357.42867
90000,HUANCAVELICA,1968,gdp_sqkm,26817.55889
100000,HUANUCO,1968,gdp_sqkm,15695.76027
110000,ICA,1968,gdp_sqkm,76376.2989
120000,JUNIN,1968,gdp_sqkm,39150.65297
130000,LA LIBERTAD,1968,gdp_sqkm,71957.19769
140000,LAMBAYEQUE,1968,gdp_sqkm,100884.9458
150000,LIMA,1968,gdp_sqkm,725347.1857
160000,LORETO,1968,gdp_sqkm,1694.458998
170000,MADRE DE DIOS,1968,gdp_sqkm,1081.596119
180000,MOQUEGUA,1968,gdp_sqkm,13244.28558
190000,PASCO,1968,gdp_sqkm,15482.21989
200000,PIURA,1968,gdp_sqkm,95409.56731
210000,PUNO,1968,gdp_sqkm,14001.28692
220000,SAN MARTIN,1968,gdp_sqkm,7588.248042
230000,TACNA,1968,gdp_sqkm,47195.43063
240000,TUMBES,1968,gdp_sqkm,31003.32012
250000,UCAYALI,1968,gdp_sqkm,2961.535984
10000,AMAZONAS,1969,gdp_sqkm,6039.242208
20000,ANCASH,1969,gdp_sqkm,52192.37903
30000,APURIMAC,1969,gdp_sqkm,18072.53997
40000,AREQUIPA,1969,gdp_sqkm,27262.73708
50000,AYACUCHO,1969,gdp_sqkm,14032.15352
60000,CAJAMARCA,1969,gdp_sqkm,25796.42198
80000,CUSCO,1969,gdp_sqkm,11639.05943
90000,HUANCAVELICA,1969,gdp_sqkm,27476.71077
100000,HUANUCO,1969,gdp_sqkm,16039.14684
110000,ICA,1969,gdp_sqkm,76518.23402
120000,JUNIN,1969,gdp_sqkm,39800.5177
130000,LA LIBERTAD,1969,gdp_sqkm,73189.58144
140000,LAMBAYEQUE,1969,gdp_sqkm,102037.3875
150000,LIMA,1969,gdp_sqkm,743466.8027
160000,LORETO,1969,gdp_sqkm,1737.033027
170000,MADRE DE DIOS,1969,gdp_sqkm,1107.758819
180000,MOQUEGUA,1969,gdp_sqkm,13497.56068
190000,PASCO,1969,gdp_sqkm,15298.14257
200000,PIURA,1969,gdp_sqkm,92594.13945
210000,PUNO,1969,gdp_sqkm,14600.9743
220000,SAN MARTIN,1969,gdp_sqkm,7733.961658
230000,TACNA,1969,gdp_sqkm,46591.35231
240000,TUMBES,1969,gdp_sqkm,30902.85959
250000,UCAYALI,1969,gdp_sqkm,3151.524844
10000,AMAZONAS,1970,gdp_sqkm,6560.911274
20000,ANCASH,1970,gdp_sqkm,57211.76287
30000,APURIMAC,1970,gdp_sqkm,19427.78904
40000,AREQUIPA,1970,gdp_sqkm,29881.10786
50000,AYACUCHO,1970,gdp_sqkm,15446.85814
60000,CAJAMARCA,1970,gdp_sqkm,28271.02844
80000,CUSCO,1970,gdp_sqkm,12556.92678
90000,HUANCAVELICA,1970,gdp_sqkm,29650.85464
100000,HUANUCO,1970,gdp_sqkm,17219.21075
110000,ICA,1970,gdp_sqkm,82747.56155
120000,JUNIN,1970,gdp_sqkm,43030.76542
130000,LA LIBERTAD,1970,gdp_sqkm,80613.62371
140000,LAMBAYEQUE,1970,gdp_sqkm,112485.2779
150000,LIMA,1970,gdp_sqkm,815566.778
160000,LORETO,1970,gdp_sqkm,1863.912803
170000,MADRE DE DIOS,1970,gdp_sqkm,1202.676637
180000,MOQUEGUA,1970,gdp_sqkm,14807.34568
190000,PASCO,1970,gdp_sqkm,16408.26799
200000,PIURA,1970,gdp_sqkm,96330.128
210000,PUNO,1970,gdp_sqkm,15963.8192
220000,SAN MARTIN,1970,gdp_sqkm,8229.645611
230000,TACNA,1970,gdp_sqkm,50321.01186
240000,TUMBES,1970,gdp_sqkm,34068.1161
250000,UCAYALI,1970,gdp_sqkm,3455.248736
10000,AMAZONAS,1971,gdp_sqkm,6679.441875
20000,ANCASH,1971,gdp_sqkm,53698.99906
30000,APURIMAC,1971,gdp_sqkm,20757.53058
40000,AREQUIPA,1971,gdp_sqkm,30827.74888
50000,AYACUCHO,1971,gdp_sqkm,15755.38403
60000,CAJAMARCA,1971,gdp_sqkm,29154.74309
80000,CUSCO,1971,gdp_sqkm,12795.98852
90000,HUANCAVELICA,1971,gdp_sqkm,28923.42895
100000,HUANUCO,1971,gdp_sqkm,18872.4384
110000,ICA,1971,gdp_sqkm,71540.08517
120000,JUNIN,1971,gdp_sqkm,41738.80258
130000,LA LIBERTAD,1971,gdp_sqkm,80968.49689
140000,LAMBAYEQUE,1971,gdp_sqkm,117654.3801
150000,LIMA,1971,gdp_sqkm,882880.6164
160000,LORETO,1971,gdp_sqkm,1935.149347
170000,MADRE DE DIOS,1971,gdp_sqkm,1251.380513
180000,MOQUEGUA,1971,gdp_sqkm,14583.49752
190000,PASCO,1971,gdp_sqkm,15558.46195
200000,PIURA,1971,gdp_sqkm,83445.12035
210000,PUNO,1971,gdp_sqkm,16739.63016
220000,SAN MARTIN,1971,gdp_sqkm,8488.830406
230000,TACNA,1971,gdp_sqkm,57635.08096
240000,TUMBES,1971,gdp_sqkm,33504.76598
250000,UCAYALI,1971,gdp_sqkm,3504.181483
10000,AMAZONAS,1972,gdp_sqkm,6819.152262
20000,ANCASH,1972,gdp_sqkm,42306.31479
30000,APURIMAC,1972,gdp_sqkm,19813.22553
40000,AREQUIPA,1972,gdp_sqkm,31422.86472
50000,AYACUCHO,1972,gdp_sqkm,16397.31324
60000,CAJAMARCA,1972,gdp_sqkm,29372.37885
80000,CUSCO,1972,gdp_sqkm,12744.9999
90000,HUANCAVELICA,1972,gdp_sqkm,28312.76007
100000,HUANUCO,1972,gdp_sqkm,18626.62994
110000,ICA,1972,gdp_sqkm,63138.4088
120000,JUNIN,1972,gdp_sqkm,42921.54017
130000,LA LIBERTAD,1972,gdp_sqkm,77975.71329
140000,LAMBAYEQUE,1972,gdp_sqkm,113672.4758
150000,LIMA,1972,gdp_sqkm,931137.5338
160000,LORETO,1972,gdp_sqkm,1908.489134
170000,MADRE DE DIOS,1972,gdp_sqkm,1229.596631
180000,MOQUEGUA,1972,gdp_sqkm,14879.35589
190000,PASCO,1972,gdp_sqkm,15494.51467
200000,PIURA,1972,gdp_sqkm,82348.94544
210000,PUNO,1972,gdp_sqkm,15737.37159
220000,SAN MARTIN,1972,gdp_sqkm,7617.821914
230000,TACNA,1972,gdp_sqkm,59572.0381
240000,TUMBES,1972,gdp_sqkm,35211.09564
250000,UCAYALI,1972,gdp_sqkm,3351.534573
10000,AMAZONAS,1973,gdp_sqkm,6515.624458
20000,ANCASH,1973,gdp_sqkm,40116.52584
30000,APURIMAC,1973,gdp_sqkm,19392.99735
40000,AREQUIPA,1973,gdp_sqkm,31470.05153
50000,AYACUCHO,1973,gdp_sqkm,15998.97751
60000,CAJAMARCA,1973,gdp_sqkm,29350.74958
80000,CUSCO,1973,gdp_sqkm,12760.56943
90000,HUANCAVELICA,1973,gdp_sqkm,27440.24685
100000,HUANUCO,1973,gdp_sqkm,18649.90093
110000,ICA,1973,gdp_sqkm,58393.72069
120000,JUNIN,1973,gdp_sqkm,47445.25004
130000,LA LIBERTAD,1973,gdp_sqkm,78283.17422
140000,LAMBAYEQUE,1973,gdp_sqkm,111952.7485
150000,LIMA,1973,gdp_sqkm,995529.7701
160000,LORETO,1973,gdp_sqkm,1945.437131
170000,MADRE DE DIOS,1973,gdp_sqkm,1261.811371
180000,MOQUEGUA,1973,gdp_sqkm,12192.16112
190000,PASCO,1973,gdp_sqkm,14661.57302
200000,PIURA,1973,gdp_sqkm,87197.90968
210000,PUNO,1973,gdp_sqkm,15835.11855
220000,SAN MARTIN,1973,gdp_sqkm,7401.078713
230000,TACNA,1973,gdp_sqkm,52496.15414
240000,TUMBES,1973,gdp_sqkm,35346.89943
250000,UCAYALI,1973,gdp_sqkm,3413.52507
10000,AMAZONAS,1974,gdp_sqkm,7634.29465
20000,ANCASH,1974,gdp_sqkm,47236.52183
30000,APURIMAC,1974,gdp_sqkm,20087.63488
40000,AREQUIPA,1974,gdp_sqkm,34342.35334
50000,AYACUCHO,1974,gdp_sqkm,16466.07995
60000,CAJAMARCA,1974,gdp_sqkm,30638.53442
80000,CUSCO,1974,gdp_sqkm,13073.75088
90000,HUANCAVELICA,1974,gdp_sqkm,28233.91307
100000,HUANUCO,1974,gdp_sqkm,18687.82831
110000,ICA,1974,gdp_sqkm,64437.1808
120000,JUNIN,1974,gdp_sqkm,43618.20511
130000,LA LIBERTAD,1974,gdp_sqkm,83784.41174
140000,LAMBAYEQUE,1974,gdp_sqkm,122356.4549
150000,LIMA,1974,gdp_sqkm,1073649.204
160000,LORETO,1974,gdp_sqkm,2078.92455
170000,MADRE DE DIOS,1974,gdp_sqkm,1359.025107
180000,MOQUEGUA,1974,gdp_sqkm,9696.082594
190000,PASCO,1974,gdp_sqkm,14609.56008
200000,PIURA,1974,gdp_sqkm,92542.8455
210000,PUNO,1974,gdp_sqkm,16312.10071
220000,SAN MARTIN,1974,gdp_sqkm,7768.518243
230000,TACNA,1974,gdp_sqkm,55286.01189
240000,TUMBES,1974,gdp_sqkm,38062.76106
250000,UCAYALI,1974,gdp_sqkm,3455.010636
10000,AMAZONAS,1975,gdp_sqkm,9752.061011
20000,ANCASH,1975,gdp_sqkm,48683.65352
30000,APURIMAC,1975,gdp_sqkm,19499.71741
40000,AREQUIPA,1975,gdp_sqkm,36909.89055
50000,AYACUCHO,1975,gdp_sqkm,16908.80707
60000,CAJAMARCA,1975,gdp_sqkm,34691.02346
80000,CUSCO,1975,gdp_sqkm,12993.28447
90000,HUANCAVELICA,1975,gdp_sqkm,28179.60126
100000,HUANUCO,1975,gdp_sqkm,18695.71063
110000,ICA,1975,gdp_sqkm,64004.10035
120000,JUNIN,1975,gdp_sqkm,43683.86546
130000,LA LIBERTAD,1975,gdp_sqkm,86707.58043
140000,LAMBAYEQUE,1975,gdp_sqkm,127524.8535
150000,LIMA,1975,gdp_sqkm,1155264.876
160000,LORETO,1975,gdp_sqkm,2802.66009
170000,MADRE DE DIOS,1975,gdp_sqkm,1407.619662
180000,MOQUEGUA,1975,gdp_sqkm,9540.939679
190000,PASCO,1975,gdp_sqkm,13924.0634
200000,PIURA,1975,gdp_sqkm,85516.91126
210000,PUNO,1975,gdp_sqkm,16665.96388
220000,SAN MARTIN,1975,gdp_sqkm,8102.959335
230000,TACNA,1975,gdp_sqkm,46542.27211
240000,TUMBES,1975,gdp_sqkm,39313.48399
250000,UCAYALI,1975,gdp_sqkm,3555.294584
10000,AMAZONAS,1976,gdp_sqkm,8660.837177
20000,ANCASH,1976,gdp_sqkm,45929.39381
30000,APURIMAC,1976,gdp_sqkm,20398.12804
40000,AREQUIPA,1976,gdp_sqkm,38000.83891
50000,AYACUCHO,1976,gdp_sqkm,17363.81314
60000,CAJAMARCA,1976,gdp_sqkm,34194.30796
80000,CUSCO,1976,gdp_sqkm,13431.81683
90000,HUANCAVELICA,1976,gdp_sqkm,30548.98748
100000,HUANUCO,1976,gdp_sqkm,19290.93017
110000,ICA,1976,gdp_sqkm,67829.44881
120000,JUNIN,1976,gdp_sqkm,45678.03713
130000,LA LIBERTAD,1976,gdp_sqkm,89971.68373
140000,LAMBAYEQUE,1976,gdp_sqkm,130447.7496
150000,LIMA,1976,gdp_sqkm,1158548.975
160000,LORETO,1976,gdp_sqkm,3176.296721
170000,MADRE DE DIOS,1976,gdp_sqkm,1494.767145
180000,MOQUEGUA,1976,gdp_sqkm,16867.99442
190000,PASCO,1976,gdp_sqkm,16520.99608
200000,PIURA,1976,gdp_sqkm,87352.57168
210000,PUNO,1976,gdp_sqkm,16606.31268
220000,SAN MARTIN,1976,gdp_sqkm,8188.212232
230000,TACNA,1976,gdp_sqkm,47705.57853
240000,TUMBES,1976,gdp_sqkm,38259.39809
250000,UCAYALI,1976,gdp_sqkm,3737.592122
10000,AMAZONAS,1977,gdp_sqkm,8231.433225
20000,ANCASH,1977,gdp_sqkm,51572.87599
30000,APURIMAC,1977,gdp_sqkm,21335.11104
40000,AREQUIPA,1977,gdp_sqkm,35867.56561
50000,AYACUCHO,1977,gdp_sqkm,15461.12273
60000,CAJAMARCA,1977,gdp_sqkm,33046.09208
80000,CUSCO,1977,gdp_sqkm,14145.23201
90000,HUANCAVELICA,1977,gdp_sqkm,40376.44133
100000,HUANUCO,1977,gdp_sqkm,22472.72771
110000,ICA,1977,gdp_sqkm,62803.75358
120000,JUNIN,1977,gdp_sqkm,50532.52189
130000,LA LIBERTAD,1977,gdp_sqkm,89013.33353
140000,LAMBAYEQUE,1977,gdp_sqkm,125832.706
150000,LIMA,1977,gdp_sqkm,1082916.474
160000,LORETO,1977,gdp_sqkm,4017.796673
170000,MADRE DE DIOS,1977,gdp_sqkm,1454.274664
180000,MOQUEGUA,1977,gdp_sqkm,44507.33068
190000,PASCO,1977,gdp_sqkm,18878.73896
200000,PIURA,1977,gdp_sqkm,89243.90038
210000,PUNO,1977,gdp_sqkm,16239.17919
220000,SAN MARTIN,1977,gdp_sqkm,9612.753008
230000,TACNA,1977,gdp_sqkm,42817.71341
240000,TUMBES,1977,gdp_sqkm,40914.85488
250000,UCAYALI,1977,gdp_sqkm,3776.270417
10000,AMAZONAS,1978,gdp_sqkm,8380.405198
20000,ANCASH,1978,gdp_sqkm,50470.97716
30000,APURIMAC,1978,gdp_sqkm,21570.37375
40000,AREQUIPA,1978,gdp_sqkm,37227.80558
50000,AYACUCHO,1978,gdp_sqkm,15612.14475
60000,CAJAMARCA,1978,gdp_sqkm,31719.8473
80000,CUSCO,1978,gdp_sqkm,14220.60744
90000,HUANCAVELICA,1978,gdp_sqkm,40624.05254
100000,HUANUCO,1978,gdp_sqkm,21368.38989
110000,ICA,1978,gdp_sqkm,59770.97004
120000,JUNIN,1978,gdp_sqkm,50925.5258
130000,LA LIBERTAD,1978,gdp_sqkm,80426.98402
140000,LAMBAYEQUE,1978,gdp_sqkm,118167.5614
150000,LIMA,1978,gdp_sqkm,1047419.488
160000,LORETO,1978,gdp_sqkm,6786.382066
170000,MADRE DE DIOS,1978,gdp_sqkm,1436.851267
180000,MOQUEGUA,1978,gdp_sqkm,48276.26752
190000,PASCO,1978,gdp_sqkm,18914.74974
200000,PIURA,1978,gdp_sqkm,82447.24259
210000,PUNO,1978,gdp_sqkm,16781.41019
220000,SAN MARTIN,1978,gdp_sqkm,10118.07489
230000,TACNA,1978,gdp_sqkm,42147.38615
240000,TUMBES,1978,gdp_sqkm,39233.80101
250000,UCAYALI,1978,gdp_sqkm,3990.734914
10000,AMAZONAS,1979,gdp_sqkm,8507.39252
20000,ANCASH,1979,gdp_sqkm,58568.38095
30000,APURIMAC,1979,gdp_sqkm,21101.57118
40000,AREQUIPA,1979,gdp_sqkm,36874.63858
50000,AYACUCHO,1979,gdp_sqkm,16152.87528
60000,CAJAMARCA,1979,gdp_sqkm,32250.83553
80000,CUSCO,1979,gdp_sqkm,15222.60286
90000,HUANCAVELICA,1979,gdp_sqkm,40280.37903
100000,HUANUCO,1979,gdp_sqkm,23937.56387
110000,ICA,1979,gdp_sqkm,69330.3751
120000,JUNIN,1979,gdp_sqkm,53725.3975
130000,LA LIBERTAD,1979,gdp_sqkm,82696.45499
140000,LAMBAYEQUE,1979,gdp_sqkm,132505.4702
150000,LIMA,1979,gdp_sqkm,1055195.365
160000,LORETO,1979,gdp_sqkm,7810.435665
170000,MADRE DE DIOS,1979,gdp_sqkm,1434.157473
180000,MOQUEGUA,1979,gdp_sqkm,61947.59335
190000,PASCO,1979,gdp_sqkm,18996.10989
200000,PIURA,1979,gdp_sqkm,95006.71056
210000,PUNO,1979,gdp_sqkm,17836.81356
220000,SAN MARTIN,1979,gdp_sqkm,10724.09922
230000,TACNA,1979,gdp_sqkm,48927.4204
240000,TUMBES,1979,gdp_sqkm,43011.24558
250000,UCAYALI,1979,gdp_sqkm,5185.084994
10000,AMAZONAS,1980,gdp_sqkm,10639.38135
20000,ANCASH,1980,gdp_sqkm,51363.97057
30000,APURIMAC,1980,gdp_sqkm,21856.12509
40000,AREQUIPA,1980,gdp_sqkm,40075.14843
50000,AYACUCHO,1980,gdp_sqkm,13398.05271
60000,CAJAMARCA,1980,gdp_sqkm,34114.67351
80000,CUSCO,1980,gdp_sqkm,14514.53557
90000,HUANCAVELICA,1980,gdp_sqkm,37931.05474
100000,HUANUCO,1980,gdp_sqkm,19787.34537
110000,ICA,1980,gdp_sqkm,64261.45162
120000,JUNIN,1980,gdp_sqkm,50152.34943
130000,LA LIBERTAD,1980,gdp_sqkm,82423.4104
140000,LAMBAYEQUE,1980,gdp_sqkm,118495.6344
150000,LIMA,1980,gdp_sqkm,1160348.033
160000,LORETO,1980,gdp_sqkm,8059.980806
170000,MADRE DE DIOS,1980,gdp_sqkm,1408.094346
180000,MOQUEGUA,1980,gdp_sqkm,51395.07865
190000,PASCO,1980,gdp_sqkm,19574.5059
200000,PIURA,1980,gdp_sqkm,95793.28286
210000,PUNO,1980,gdp_sqkm,18111.97915
220000,SAN MARTIN,1980,gdp_sqkm,11968.95851
230000,TACNA,1980,gdp_sqkm,49953.37692
240000,TUMBES,1980,gdp_sqkm,46431.83035
250000,UCAYALI,1980,gdp_sqkm,4467.041781
10000,AMAZONAS,1981,gdp_sqkm,11015.38876
20000,ANCASH,1981,gdp_sqkm,50622.51088
30000,APURIMAC,1981,gdp_sqkm,22458.44737
40000,AREQUIPA,1981,gdp_sqkm,41953.85922
50000,AYACUCHO,1981,gdp_sqkm,14373.61348
60000,CAJAMARCA,1981,gdp_sqkm,37695.07611
80000,CUSCO,1981,gdp_sqkm,15340.24566
90000,HUANCAVELICA,1981,gdp_sqkm,37994.26789
100000,HUANUCO,1981,gdp_sqkm,21334.88186
110000,ICA,1981,gdp_sqkm,69472.59183
120000,JUNIN,1981,gdp_sqkm,47614.8336
130000,LA LIBERTAD,1981,gdp_sqkm,90110.6047
140000,LAMBAYEQUE,1981,gdp_sqkm,134282.8196
150000,LIMA,1981,gdp_sqkm,1237676.655
160000,LORETO,1981,gdp_sqkm,7680.901489
170000,MADRE DE DIOS,1981,gdp_sqkm,1519.667117
180000,MOQUEGUA,1981,gdp_sqkm,55245.24148
190000,PASCO,1981,gdp_sqkm,19868.76908
200000,PIURA,1981,gdp_sqkm,91593.44764
210000,PUNO,1981,gdp_sqkm,19583.62641
220000,SAN MARTIN,1981,gdp_sqkm,12831.12835
230000,TACNA,1981,gdp_sqkm,50417.92814
240000,TUMBES,1981,gdp_sqkm,48682.66038
250000,UCAYALI,1981,gdp_sqkm,4149.368679
10000,AMAZONAS,1982,gdp_sqkm,10608.08204
20000,ANCASH,1982,gdp_sqkm,53288.95845
30000,APURIMAC,1982,gdp_sqkm,25046.57637
40000,AREQUIPA,1982,gdp_sqkm,41960.42654
50000,AYACUCHO,1982,gdp_sqkm,14921.48772
60000,CAJAMARCA,1982,gdp_sqkm,36807.28375
80000,CUSCO,1982,gdp_sqkm,14478.16125
90000,HUANCAVELICA,1982,gdp_sqkm,39093.20077
100000,HUANUCO,1982,gdp_sqkm,22293.768
110000,ICA,1982,gdp_sqkm,75921.34617
120000,JUNIN,1982,gdp_sqkm,50321.25198
130000,LA LIBERTAD,1982,gdp_sqkm,92874.02718
140000,LAMBAYEQUE,1982,gdp_sqkm,131117.4041
150000,LIMA,1982,gdp_sqkm,1223422.755
160000,LORETO,1982,gdp_sqkm,7679.856998
170000,MADRE DE DIOS,1982,gdp_sqkm,1400.901713
180000,MOQUEGUA,1982,gdp_sqkm,55680.98905
190000,PASCO,1982,gdp_sqkm,19307.29783
200000,PIURA,1982,gdp_sqkm,95310.12781
210000,PUNO,1982,gdp_sqkm,18114.26129
220000,SAN MARTIN,1982,gdp_sqkm,13102.58842
230000,TACNA,1982,gdp_sqkm,55424.54371
240000,TUMBES,1982,gdp_sqkm,44747.99186
250000,UCAYALI,1982,gdp_sqkm,4551.260928
10000,AMAZONAS,1983,gdp_sqkm,10229.69125
20000,ANCASH,1983,gdp_sqkm,37975.58639
30000,APURIMAC,1983,gdp_sqkm,19152.85328
40000,AREQUIPA,1983,gdp_sqkm,36549.25639
50000,AYACUCHO,1983,gdp_sqkm,13737.50422
60000,CAJAMARCA,1983,gdp_sqkm,35441.15556
80000,CUSCO,1983,gdp_sqkm,13324.95174
90000,HUANCAVELICA,1983,gdp_sqkm,40084.82039
100000,HUANUCO,1983,gdp_sqkm,20944.58277
110000,ICA,1983,gdp_sqkm,56760.48121
120000,JUNIN,1983,gdp_sqkm,45952.60395
130000,LA LIBERTAD,1983,gdp_sqkm,80239.65718
140000,LAMBAYEQUE,1983,gdp_sqkm,121068.7173
150000,LIMA,1983,gdp_sqkm,1068374.712
160000,LORETO,1983,gdp_sqkm,6757.914908
170000,MADRE DE DIOS,1983,gdp_sqkm,1363.793781
180000,MOQUEGUA,1983,gdp_sqkm,47397.84465
190000,PASCO,1983,gdp_sqkm,18850.71922
200000,PIURA,1983,gdp_sqkm,69166.73377
210000,PUNO,1983,gdp_sqkm,16366.04954
220000,SAN MARTIN,1983,gdp_sqkm,13461.12763
230000,TACNA,1983,gdp_sqkm,50414.1336
240000,TUMBES,1983,gdp_sqkm,39517.40388
250000,UCAYALI,1983,gdp_sqkm,4168.433124
10000,AMAZONAS,1984,gdp_sqkm,12389.22914
20000,ANCASH,1984,gdp_sqkm,49633.46163
30000,APURIMAC,1984,gdp_sqkm,22121.72883
40000,AREQUIPA,1984,gdp_sqkm,38582.74118
50000,AYACUCHO,1984,gdp_sqkm,13597.00375
60000,CAJAMARCA,1984,gdp_sqkm,34427.29001
80000,CUSCO,1984,gdp_sqkm,13505.94373
90000,HUANCAVELICA,1984,gdp_sqkm,41306.11297
100000,HUANUCO,1984,gdp_sqkm,21324.7013
110000,ICA,1984,gdp_sqkm,63512.25575
120000,JUNIN,1984,gdp_sqkm,46867.07591
130000,LA LIBERTAD,1984,gdp_sqkm,83663.63172
140000,LAMBAYEQUE,1984,gdp_sqkm,141160.9549
150000,LIMA,1984,gdp_sqkm,1099272.719
160000,LORETO,1984,gdp_sqkm,6820.203307
170000,MADRE DE DIOS,1984,gdp_sqkm,1540.172277
180000,MOQUEGUA,1984,gdp_sqkm,53670.67754
190000,PASCO,1984,gdp_sqkm,19799.38249
200000,PIURA,1984,gdp_sqkm,86433.96133
210000,PUNO,1984,gdp_sqkm,17199.10912
220000,SAN MARTIN,1984,gdp_sqkm,14045.5193
230000,TACNA,1984,gdp_sqkm,53809.25159
240000,TUMBES,1984,gdp_sqkm,43929.31348
250000,UCAYALI,1984,gdp_sqkm,4439.234256
10000,AMAZONAS,1985,gdp_sqkm,11597.42547
20000,ANCASH,1985,gdp_sqkm,43576.01194
30000,APURIMAC,1985,gdp_sqkm,19384.86174
40000,AREQUIPA,1985,gdp_sqkm,40112.24746
50000,AYACUCHO,1985,gdp_sqkm,13442.58105
60000,CAJAMARCA,1985,gdp_sqkm,33883.4386
80000,CUSCO,1985,gdp_sqkm,15569.23882
90000,HUANCAVELICA,1985,gdp_sqkm,36868.63096
100000,HUANUCO,1985,gdp_sqkm,20560.42027
110000,ICA,1985,gdp_sqkm,72267.50263
120000,JUNIN,1985,gdp_sqkm,51589.2596
130000,LA LIBERTAD,1985,gdp_sqkm,84085.11255
140000,LAMBAYEQUE,1985,gdp_sqkm,148121.1963
150000,LIMA,1985,gdp_sqkm,1121092.301
160000,LORETO,1985,gdp_sqkm,6747.431141
170000,MADRE DE DIOS,1985,gdp_sqkm,1468.101265
180000,MOQUEGUA,1985,gdp_sqkm,58591.26929
190000,PASCO,1985,gdp_sqkm,20075.93485
200000,PIURA,1985,gdp_sqkm,89725.99667
210000,PUNO,1985,gdp_sqkm,18302.01072
220000,SAN MARTIN,1985,gdp_sqkm,13437.79251
230000,TACNA,1985,gdp_sqkm,58768.15547
